"TIME","GEO","ICCS","UNIT","Value","Flag and Footnotes"
"2017","Bulgaria","Theft of a motorized land vehicle","Per hundred thousand inhabitants","33.36",""
"2017","Bulgaria","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","70.25",""
"2017","Czechia","Intentional homicide","Per hundred thousand inhabitants","0.62",""
"2017","Czechia","Attempted intentional homicide","Per hundred thousand inhabitants","0.72",""
"2017","Czechia","Assault","Per hundred thousand inhabitants","45.06",""
"2017","Czechia","Kidnapping","Per hundred thousand inhabitants","0.16",""
"2017","Czechia","Sexual violence","Per hundred thousand inhabitants","13.37",""
"2017","Czechia","Rape","Per hundred thousand inhabitants","5.65",""
"2017","Czechia","Sexual assault","Per hundred thousand inhabitants","7.59",""
"2017","Czechia","Robbery","Per hundred thousand inhabitants","14.98",""
"2017","Czechia","Burglary","Per hundred thousand inhabitants","228.07",""
"2017","Czechia","Burglary of private residential premises","Per hundred thousand inhabitants","68.37",""
"2017","Czechia","Theft","Per hundred thousand inhabitants","631.51",""
"2017","Czechia","Theft of a motorized land vehicle","Per hundred thousand inhabitants","201.84",""
"2017","Czechia","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","52.93",""
"2017","Denmark","Intentional homicide","Per hundred thousand inhabitants","1.06",""
"2017","Denmark","Attempted intentional homicide","Per hundred thousand inhabitants","3.69",""
"2017","Denmark","Assault","Per hundred thousand inhabitants","33.12",""
"2017","Denmark","Kidnapping","Per hundred thousand inhabitants",":",""
"2017","Denmark","Sexual violence","Per hundred thousand inhabitants","83.41",""
"2017","Denmark","Rape","Per hundred thousand inhabitants","31.36",""
"2017","Denmark","Sexual assault","Per hundred thousand inhabitants","52.05",""
"2017","Denmark","Robbery","Per hundred thousand inhabitants","35.52",""
"2017","Denmark","Burglary","Per hundred thousand inhabitants","955.37",""
"2017","Denmark","Burglary of private residential premises","Per hundred thousand inhabitants","702.60",""
"2017","Denmark","Theft","Per hundred thousand inhabitants","3,721.21",""
"2017","Denmark","Theft of a motorized land vehicle","Per hundred thousand inhabitants","3.79",""
"2017","Denmark","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","481.56",""
"2017","Germany (until 1990 former territory of the FRG)","Intentional homicide","Per hundred thousand inhabitants","0.89",""
"2017","Germany (until 1990 former territory of the FRG)","Attempted intentional homicide","Per hundred thousand inhabitants","2.18",""
"2017","Germany (until 1990 former territory of the FRG)","Assault","Per hundred thousand inhabitants","166.09",""
"2017","Germany (until 1990 former territory of the FRG)","Kidnapping","Per hundred thousand inhabitants","5.60",""
"2017","Germany (until 1990 former territory of the FRG)","Sexual violence","Per hundred thousand inhabitants","42.19",""
"2017","Germany (until 1990 former territory of the FRG)","Rape","Per hundred thousand inhabitants","10.07",""
"2017","Germany (until 1990 former territory of the FRG)","Sexual assault","Per hundred thousand inhabitants","32.12",""
"2017","Germany (until 1990 former territory of the FRG)","Robbery","Per hundred thousand inhabitants","47.08",""
"2017","Germany (until 1990 former territory of the FRG)","Burglary","Per hundred thousand inhabitants","442.53",""
"2017","Germany (until 1990 former territory of the FRG)","Burglary of private residential premises","Per hundred thousand inhabitants","141.22",""
"2017","Germany (until 1990 former territory of the FRG)","Theft","Per hundred thousand inhabitants","1,401.36",""
"2017","Germany (until 1990 former territory of the FRG)","Theft of a motorized land vehicle","Per hundred thousand inhabitants","65.58",""
"2017","Germany (until 1990 former territory of the FRG)","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","400.60",""
"2017","Estonia","Intentional homicide","Per hundred thousand inhabitants","2.20",""
"2017","Estonia","Attempted intentional homicide","Per hundred thousand inhabitants","1.22",""
"2017","Estonia","Assault","Per hundred thousand inhabitants","5.78",""
"2017","Estonia","Kidnapping","Per hundred thousand inhabitants","0.00",""
"2017","Estonia","Sexual violence","Per hundred thousand inhabitants","19.69",""
"2017","Estonia","Rape","Per hundred thousand inhabitants","11.40",""
"2017","Estonia","Sexual assault","Per hundred thousand inhabitants","8.28",""
"2017","Estonia","Robbery","Per hundred thousand inhabitants","15.28",""
"2017","Estonia","Burglary","Per hundred thousand inhabitants",":",""
"2017","Estonia","Burglary of private residential premises","Per hundred thousand inhabitants","73.35",""
"2017","Estonia","Theft","Per hundred thousand inhabitants","580.18",""
"2017","Estonia","Theft of a motorized land vehicle","Per hundred thousand inhabitants","25.77",""
"2017","Estonia","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","441.46",""
"2017","Ireland","Intentional homicide","Per hundred thousand inhabitants","0.86",""
"2017","Ireland","Attempted intentional homicide","Per hundred thousand inhabitants","0.27",""
"2017","Ireland","Assault","Per hundred thousand inhabitants","84.59",""
"2017","Ireland","Kidnapping","Per hundred thousand inhabitants","1.59",""
"2017","Ireland","Sexual violence","Per hundred thousand inhabitants","53.11",""
"2017","Ireland","Rape","Per hundred thousand inhabitants","13.52",""
"2017","Ireland","Sexual assault","Per hundred thousand inhabitants","39.59",""
"2017","Ireland","Robbery","Per hundred thousand inhabitants","45.71",""
"2017","Ireland","Burglary","Per hundred thousand inhabitants","399.24",""
"2017","Ireland","Burglary of private residential premises","Per hundred thousand inhabitants",":",""
"2017","Ireland","Theft","Per hundred thousand inhabitants","1,454.59",""
"2017","Ireland","Theft of a motorized land vehicle","Per hundred thousand inhabitants","102.46",""
"2017","Ireland","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","351.58",""
"2017","Greece","Intentional homicide","Per hundred thousand inhabitants","0.72",""
"2017","Greece","Attempted intentional homicide","Per hundred thousand inhabitants","1.39",""
"2017","Greece","Assault","Per hundred thousand inhabitants","14.02",""
"2017","Greece","Kidnapping","Per hundred thousand inhabitants","0.72",""
"2017","Greece","Sexual violence","Per hundred thousand inhabitants","4.21",""
"2017","Greece","Rape","Per hundred thousand inhabitants","1.45",""
"2017","Greece","Sexual assault","Per hundred thousand inhabitants","2.08",""
"2017","Greece","Robbery","Per hundred thousand inhabitants","39.66",""
"2017","Greece","Burglary","Per hundred thousand inhabitants","606.86",""
"2017","Greece","Burglary of private residential premises","Per hundred thousand inhabitants","204.70",""
"2017","Greece","Theft","Per hundred thousand inhabitants","1,019.05",""
"2017","Greece","Theft of a motorized land vehicle","Per hundred thousand inhabitants","315.99",""
"2017","Greece","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","118.82",""
"2017","Spain","Intentional homicide","Per hundred thousand inhabitants","0.66",""
"2017","Spain","Attempted intentional homicide","Per hundred thousand inhabitants","1.76",""
"2017","Spain","Assault","Per hundred thousand inhabitants","38.88",""
"2017","Spain","Kidnapping","Per hundred thousand inhabitants","0.15",""
"2017","Spain","Sexual violence","Per hundred thousand inhabitants","25.13",""
"2017","Spain","Rape","Per hundred thousand inhabitants","2.98",""
"2017","Spain","Sexual assault","Per hundred thousand inhabitants","17.36",""
"2017","Spain","Robbery","Per hundred thousand inhabitants","143.53",""
"2017","Spain","Burglary","Per hundred thousand inhabitants","376.79",""
"2017","Spain","Burglary of private residential premises","Per hundred thousand inhabitants","225.88",""
"2017","Spain","Theft","Per hundred thousand inhabitants","349.09",""
"2017","Spain","Theft of a motorized land vehicle","Per hundred thousand inhabitants","70.70",""
"2017","Spain","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","27.85",""
"2017","France","Intentional homicide","Per hundred thousand inhabitants","1.41",""
"2017","France","Attempted intentional homicide","Per hundred thousand inhabitants","3.77",""
"2017","France","Assault","Per hundred thousand inhabitants",":",""
"2017","France","Kidnapping","Per hundred thousand inhabitants",":",""
"2017","France","Sexual violence","Per hundred thousand inhabitants","62.50",""
"2017","France","Rape","Per hundred thousand inhabitants","25.17",""
"2017","France","Sexual assault","Per hundred thousand inhabitants","37.33",""
"2017","France","Robbery","Per hundred thousand inhabitants","149.81",""
"2017","France","Burglary","Per hundred thousand inhabitants",":",""
"2017","France","Burglary of private residential premises","Per hundred thousand inhabitants",":",""
"2017","France","Theft","Per hundred thousand inhabitants",":",""
"2017","France","Theft of a motorized land vehicle","Per hundred thousand inhabitants",":",""
"2017","France","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","344.77",""
"2017","Croatia","Intentional homicide","Per hundred thousand inhabitants","1.11",""
"2017","Croatia","Attempted intentional homicide","Per hundred thousand inhabitants","3.01",""
"2017","Croatia","Assault","Per hundred thousand inhabitants","19.21",""
"2017","Croatia","Kidnapping","Per hundred thousand inhabitants","0.00",""
"2017","Croatia","Sexual violence","Per hundred thousand inhabitants","11.46",""
"2017","Croatia","Rape","Per hundred thousand inhabitants","5.92",""
"2017","Croatia","Sexual assault","Per hundred thousand inhabitants","5.54",""
"2017","Croatia","Robbery","Per hundred thousand inhabitants","20.80",""
"2017","Croatia","Burglary","Per hundred thousand inhabitants","289.18",""
"2017","Croatia","Burglary of private residential premises","Per hundred thousand inhabitants","109.14",""
"2017","Croatia","Theft","Per hundred thousand inhabitants","298.81",""
"2017","Croatia","Theft of a motorized land vehicle","Per hundred thousand inhabitants","20.56",""
"2017","Croatia","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants",":",""
"2017","Italy","Intentional homicide","Per hundred thousand inhabitants","0.61",""
"2017","Italy","Attempted intentional homicide","Per hundred thousand inhabitants","1.81",""
"2017","Italy","Assault","Per hundred thousand inhabitants","108.56",""
"2017","Italy","Kidnapping","Per hundred thousand inhabitants","0.33",""
"2017","Italy","Sexual violence","Per hundred thousand inhabitants","8.44",""
"2017","Italy","Rape","Per hundred thousand inhabitants",":",""
"2017","Italy","Sexual assault","Per hundred thousand inhabitants",":",""
"2017","Italy","Robbery","Per hundred thousand inhabitants","51.44",""
"2017","Italy","Burglary","Per hundred thousand inhabitants",":",""
"2017","Italy","Burglary of private residential premises","Per hundred thousand inhabitants","323.20",""
"2017","Italy","Theft","Per hundred thousand inhabitants","1,765.74",""
"2017","Italy","Theft of a motorized land vehicle","Per hundred thousand inhabitants","240.57",""
"2017","Italy","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","63.28",""
"2017","Cyprus","Intentional homicide","Per hundred thousand inhabitants","0.82",""
"2017","Cyprus","Attempted intentional homicide","Per hundred thousand inhabitants","1.17",""
"2017","Cyprus","Assault","Per hundred thousand inhabitants","16.85",""
"2017","Cyprus","Kidnapping","Per hundred thousand inhabitants","4.21",""
"2017","Cyprus","Sexual violence","Per hundred thousand inhabitants","3.86",""
"2017","Cyprus","Rape","Per hundred thousand inhabitants","2.34",""
"2017","Cyprus","Sexual assault","Per hundred thousand inhabitants","1.52",""
"2017","Cyprus","Robbery","Per hundred thousand inhabitants","13.69",""
"2017","Cyprus","Burglary","Per hundred thousand inhabitants","169.40",""
"2017","Cyprus","Burglary of private residential premises","Per hundred thousand inhabitants","107.98",""
"2017","Cyprus","Theft","Per hundred thousand inhabitants","110.43",""
"2017","Cyprus","Theft of a motorized land vehicle","Per hundred thousand inhabitants","112.31",""
"2017","Cyprus","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","111.02",""
"2017","Latvia","Intentional homicide","Per hundred thousand inhabitants","5.59",""
"2017","Latvia","Attempted intentional homicide","Per hundred thousand inhabitants","0.92",""
"2017","Latvia","Assault","Per hundred thousand inhabitants","33.69",""
"2017","Latvia","Kidnapping","Per hundred thousand inhabitants","0.21",""
"2017","Latvia","Sexual violence","Per hundred thousand inhabitants","13.44",""
"2017","Latvia","Rape","Per hundred thousand inhabitants","8.26",""
"2017","Latvia","Sexual assault","Per hundred thousand inhabitants","5.74",""
"2017","Latvia","Robbery","Per hundred thousand inhabitants","30.97",""
"2017","Latvia","Burglary","Per hundred thousand inhabitants","300.08",""
"2017","Latvia","Burglary of private residential premises","Per hundred thousand inhabitants","73.28",""
"2017","Latvia","Theft","Per hundred thousand inhabitants","745.29",""
"2017","Latvia","Theft of a motorized land vehicle","Per hundred thousand inhabitants","55.48",""
"2017","Latvia","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","153.27",""
"2017","Lithuania","Intentional homicide","Per hundred thousand inhabitants","3.97",""
"2017","Lithuania","Attempted intentional homicide","Per hundred thousand inhabitants","0.56",""
"2017","Lithuania","Assault","Per hundred thousand inhabitants","6.25",""
"2017","Lithuania","Kidnapping","Per hundred thousand inhabitants","0.00",""
"2017","Lithuania","Sexual violence","Per hundred thousand inhabitants","7.94",""
"2017","Lithuania","Rape","Per hundred thousand inhabitants","4.35",""
"2017","Lithuania","Sexual assault","Per hundred thousand inhabitants","3.58",""
"2017","Lithuania","Robbery","Per hundred thousand inhabitants","38.20",""
"2017","Lithuania","Burglary","Per hundred thousand inhabitants",":",""
"2017","Lithuania","Burglary of private residential premises","Per hundred thousand inhabitants","90.94",""
"2017","Lithuania","Theft","Per hundred thousand inhabitants","598.33",""
"2017","Lithuania","Theft of a motorized land vehicle","Per hundred thousand inhabitants","35.08",""
"2017","Lithuania","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","92.07",""
"2017","Luxembourg","Intentional homicide","Per hundred thousand inhabitants","0.34",""
"2017","Luxembourg","Attempted intentional homicide","Per hundred thousand inhabitants","12.53",""
"2017","Luxembourg","Assault","Per hundred thousand inhabitants","99.04",""
"2017","Luxembourg","Kidnapping","Per hundred thousand inhabitants","7.79",""
"2017","Luxembourg","Sexual violence","Per hundred thousand inhabitants","61.29",""
"2017","Luxembourg","Rape","Per hundred thousand inhabitants","14.22",""
"2017","Luxembourg","Sexual assault","Per hundred thousand inhabitants",":",""
"2017","Luxembourg","Robbery","Per hundred thousand inhabitants","76.86",""
"2017","Luxembourg","Burglary","Per hundred thousand inhabitants",":",""
"2017","Luxembourg","Burglary of private residential premises","Per hundred thousand inhabitants",":",""
"2017","Luxembourg","Theft","Per hundred thousand inhabitants",":",""
"2017","Luxembourg","Theft of a motorized land vehicle","Per hundred thousand inhabitants",":",""
"2017","Luxembourg","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","454.23",""
"2017","Hungary","Intentional homicide","Per hundred thousand inhabitants","1.60",""
"2017","Hungary","Attempted intentional homicide","Per hundred thousand inhabitants",":",""
"2017","Hungary","Assault","Per hundred thousand inhabitants",":",""
"2017","Hungary","Kidnapping","Per hundred thousand inhabitants","0.03",""
"2017","Hungary","Sexual violence","Per hundred thousand inhabitants","6.00",""
"2017","Hungary","Rape","Per hundred thousand inhabitants","6.00",""
"2017","Hungary","Sexual assault","Per hundred thousand inhabitants",":",""
"2017","Hungary","Robbery","Per hundred thousand inhabitants","8.58",""
"2017","Hungary","Burglary","Per hundred thousand inhabitants",":",""
"2017","Hungary","Burglary of private residential premises","Per hundred thousand inhabitants",":",""
"2017","Hungary","Theft","Per hundred thousand inhabitants","819.95",""
"2017","Hungary","Theft of a motorized land vehicle","Per hundred thousand inhabitants",":",""
"2017","Hungary","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","65.96",""
"2017","Malta","Intentional homicide","Per hundred thousand inhabitants","1.96",""
"2017","Malta","Attempted intentional homicide","Per hundred thousand inhabitants","1.30",""
"2017","Malta","Assault","Per hundred thousand inhabitants","40.41",""
"2017","Malta","Kidnapping","Per hundred thousand inhabitants","0.00",""
"2017","Malta","Sexual violence","Per hundred thousand inhabitants","16.95",""
"2017","Malta","Rape","Per hundred thousand inhabitants","4.13",""
"2017","Malta","Sexual assault","Per hundred thousand inhabitants","12.82",""
"2017","Malta","Robbery","Per hundred thousand inhabitants","43.88",""
"2017","Malta","Burglary","Per hundred thousand inhabitants","342.60",""
"2017","Malta","Burglary of private residential premises","Per hundred thousand inhabitants","185.32",""
"2017","Malta","Theft","Per hundred thousand inhabitants","1,793.41",""
"2017","Malta","Theft of a motorized land vehicle","Per hundred thousand inhabitants","72.13",""
"2017","Malta","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","67.35",""
"2017","Netherlands","Intentional homicide","Per hundred thousand inhabitants","17.09",""
"2017","Netherlands","Attempted intentional homicide","Per hundred thousand inhabitants",":",""
"2017","Netherlands","Assault","Per hundred thousand inhabitants","28.04",""
"2017","Netherlands","Kidnapping","Per hundred thousand inhabitants","2.28",""
"2017","Netherlands","Sexual violence","Per hundred thousand inhabitants","28.19",""
"2017","Netherlands","Rape","Per hundred thousand inhabitants","10.30",""
"2017","Netherlands","Sexual assault","Per hundred thousand inhabitants","12.88",""
"2017","Netherlands","Robbery","Per hundred thousand inhabitants","46.75",""
"2017","Netherlands","Burglary","Per hundred thousand inhabitants","435.71",""
"2017","Netherlands","Burglary of private residential premises","Per hundred thousand inhabitants","291.51",""
"2017","Netherlands","Theft","Per hundred thousand inhabitants","1,517.78",""
"2017","Netherlands","Theft of a motorized land vehicle","Per hundred thousand inhabitants","148.99",""
"2017","Netherlands","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","70.11",""
"2017","Austria","Intentional homicide","Per hundred thousand inhabitants","0.70",""
"2017","Austria","Attempted intentional homicide","Per hundred thousand inhabitants","1.72",""
"2017","Austria","Assault","Per hundred thousand inhabitants","41.32",""
"2017","Austria","Kidnapping","Per hundred thousand inhabitants","0.03",""
"2017","Austria","Sexual violence","Per hundred thousand inhabitants","48.48",""
"2017","Austria","Rape","Per hundred thousand inhabitants","13.28",""
"2017","Austria","Sexual assault","Per hundred thousand inhabitants","31.28",""
"2017","Austria","Robbery","Per hundred thousand inhabitants","29.75",""
"2017","Austria","Burglary","Per hundred thousand inhabitants","789.47",""
"2017","Austria","Burglary of private residential premises","Per hundred thousand inhabitants","134.53",""
"2017","Austria","Theft","Per hundred thousand inhabitants","1,429.13",""
"2017","Austria","Theft of a motorized land vehicle","Per hundred thousand inhabitants","91.26",""
"2017","Austria","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","485.70",""
"2017","Poland","Intentional homicide","Per hundred thousand inhabitants","0.73",""
"2017","Poland","Attempted intentional homicide","Per hundred thousand inhabitants","0.58",""
"2017","Poland","Assault","Per hundred thousand inhabitants","19.23",""
"2017","Poland","Kidnapping","Per hundred thousand inhabitants",":",""
"2017","Poland","Sexual violence","Per hundred thousand inhabitants","8.48",""
"2017","Poland","Rape","Per hundred thousand inhabitants","1.89",""
"2017","Poland","Sexual assault","Per hundred thousand inhabitants","1.20",""
"2017","Poland","Robbery","Per hundred thousand inhabitants","21.37",""
"2017","Poland","Burglary","Per hundred thousand inhabitants","178.32",""
"2017","Poland","Burglary of private residential premises","Per hundred thousand inhabitants","55.62",""
"2017","Poland","Theft","Per hundred thousand inhabitants","281.58",""
"2017","Poland","Theft of a motorized land vehicle","Per hundred thousand inhabitants","32.78",""
"2017","Poland","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","170.26",""
"2017","Portugal","Intentional homicide","Per hundred thousand inhabitants","0.74",""
"2017","Portugal","Attempted intentional homicide","Per hundred thousand inhabitants",":",""
"2017","Portugal","Assault","Per hundred thousand inhabitants","5.66",""
"2017","Portugal","Kidnapping","Per hundred thousand inhabitants","2.83",""
"2017","Portugal","Sexual violence","Per hundred thousand inhabitants","24.62",""
"2017","Portugal","Rape","Per hundred thousand inhabitants","3.96",""
"2017","Portugal","Sexual assault","Per hundred thousand inhabitants","20.66",""
"2017","Portugal","Robbery","Per hundred thousand inhabitants","115.28",""
"2017","Portugal","Burglary","Per hundred thousand inhabitants","221.86",""
"2017","Portugal","Burglary of private residential premises","Per hundred thousand inhabitants","119.31",""
"2017","Portugal","Theft","Per hundred thousand inhabitants","759.36",""
"2017","Portugal","Theft of a motorized land vehicle","Per hundred thousand inhabitants","99.46",""
"2017","Portugal","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","62.86",""
"2017","Romania","Intentional homicide","Per hundred thousand inhabitants","1.46",""
"2017","Romania","Attempted intentional homicide","Per hundred thousand inhabitants","1.95",""
"2017","Romania","Assault","Per hundred thousand inhabitants","1.38",""
"2017","Romania","Kidnapping","Per hundred thousand inhabitants","1.58",""
"2017","Romania","Sexual violence","Per hundred thousand inhabitants","7.81",""
"2017","Romania","Rape","Per hundred thousand inhabitants","7.05",""
"2017","Romania","Sexual assault","Per hundred thousand inhabitants","0.73",""
"2017","Romania","Robbery","Per hundred thousand inhabitants","16.10",""
"2017","Romania","Burglary","Per hundred thousand inhabitants","138.35",""
"2017","Romania","Burglary of private residential premises","Per hundred thousand inhabitants","73.70",""
"2017","Romania","Theft","Per hundred thousand inhabitants","489.47",""
"2017","Romania","Theft of a motorized land vehicle","Per hundred thousand inhabitants","14.90",""
"2017","Romania","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","25.24",""
"2017","Slovenia","Intentional homicide","Per hundred thousand inhabitants","0.92",""
"2017","Slovenia","Attempted intentional homicide","Per hundred thousand inhabitants","1.98",""
"2017","Slovenia","Assault","Per hundred thousand inhabitants","67.67",""
"2017","Slovenia","Kidnapping","Per hundred thousand inhabitants","0.05",""
"2017","Slovenia","Sexual violence","Per hundred thousand inhabitants","20.67",""
"2017","Slovenia","Rape","Per hundred thousand inhabitants","2.03",""
"2017","Slovenia","Sexual assault","Per hundred thousand inhabitants","2.08",""
"2017","Slovenia","Robbery","Per hundred thousand inhabitants","11.52",""
"2017","Slovenia","Burglary","Per hundred thousand inhabitants","423.64",""
"2017","Slovenia","Burglary of private residential premises","Per hundred thousand inhabitants","140.62",""
"2017","Slovenia","Theft","Per hundred thousand inhabitants","994.19",""
"2017","Slovenia","Theft of a motorized land vehicle","Per hundred thousand inhabitants","26.09",""
"2017","Slovenia","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","78.61",""
"2017","Slovakia","Intentional homicide","Per hundred thousand inhabitants","1.47",""
"2017","Slovakia","Attempted intentional homicide","Per hundred thousand inhabitants","1.47",""
"2017","Slovakia","Assault","Per hundred thousand inhabitants","30.21",""
"2017","Slovakia","Kidnapping","Per hundred thousand inhabitants","1.67",""
"2017","Slovakia","Sexual violence","Per hundred thousand inhabitants","12.97",""
"2017","Slovakia","Rape","Per hundred thousand inhabitants","1.77",""
"2017","Slovakia","Sexual assault","Per hundred thousand inhabitants","1.60",""
"2017","Slovakia","Robbery","Per hundred thousand inhabitants","8.63",""
"2017","Slovakia","Burglary","Per hundred thousand inhabitants","105.24",""
"2017","Slovakia","Burglary of private residential premises","Per hundred thousand inhabitants","30.26",""
"2017","Slovakia","Theft","Per hundred thousand inhabitants","287.21",""
"2017","Slovakia","Theft of a motorized land vehicle","Per hundred thousand inhabitants","28.04",""
"2017","Slovakia","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","27.23",""
"2017","Finland","Intentional homicide","Per hundred thousand inhabitants","1.25",""
"2017","Finland","Attempted intentional homicide","Per hundred thousand inhabitants","6.32",""
"2017","Finland","Assault","Per hundred thousand inhabitants","28.73",""
"2017","Finland","Kidnapping","Per hundred thousand inhabitants","0.02",""
"2017","Finland","Sexual violence","Per hundred thousand inhabitants","55.49",""
"2017","Finland","Rape","Per hundred thousand inhabitants","22.62",""
"2017","Finland","Sexual assault","Per hundred thousand inhabitants","32.87",""
"2017","Finland","Robbery","Per hundred thousand inhabitants","29.80",""
"2017","Finland","Burglary","Per hundred thousand inhabitants","401.63",""
"2017","Finland","Burglary of private residential premises","Per hundred thousand inhabitants","86.69",""
"2017","Finland","Theft","Per hundred thousand inhabitants","2,003.22",""
"2017","Finland","Theft of a motorized land vehicle","Per hundred thousand inhabitants","110.84",""
"2017","Finland","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","505.61",""
"2017","Sweden","Intentional homicide","Per hundred thousand inhabitants","1.13",""
"2017","Sweden","Attempted intentional homicide","Per hundred thousand inhabitants","9.09",""
"2017","Sweden","Assault","Per hundred thousand inhabitants","46.87",""
"2017","Sweden","Kidnapping","Per hundred thousand inhabitants",":",""
"2017","Sweden","Sexual violence","Per hundred thousand inhabitants","188.83",""
"2017","Sweden","Rape","Per hundred thousand inhabitants","69.72",""
"2017","Sweden","Sexual assault","Per hundred thousand inhabitants","115.11",""
"2017","Sweden","Robbery","Per hundred thousand inhabitants","86.53",""
"2017","Sweden","Burglary","Per hundred thousand inhabitants","845.61",""
"2017","Sweden","Burglary of private residential premises","Per hundred thousand inhabitants","387.51",""
"2017","Sweden","Theft","Per hundred thousand inhabitants","3,524.83",""
"2017","Sweden","Theft of a motorized land vehicle","Per hundred thousand inhabitants","247.52",""
"2017","Sweden","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","1,027.08",""
"2017","England and Wales","Intentional homicide","Per hundred thousand inhabitants","1.24",""
"2017","England and Wales","Attempted intentional homicide","Per hundred thousand inhabitants",":",""
"2017","England and Wales","Assault","Per hundred thousand inhabitants","875.35",""
"2017","England and Wales","Kidnapping","Per hundred thousand inhabitants","7.76",""
"2017","England and Wales","Sexual violence","Per hundred thousand inhabitants","229.31",""
"2017","England and Wales","Rape","Per hundred thousand inhabitants","92.08",""
"2017","England and Wales","Sexual assault","Per hundred thousand inhabitants","95.05",""
"2017","England and Wales","Robbery","Per hundred thousand inhabitants","131.63",""
"2017","England and Wales","Burglary","Per hundred thousand inhabitants","747.03",""
"2017","England and Wales","Burglary of private residential premises","Per hundred thousand inhabitants","425.63",""
"2017","England and Wales","Theft","Per hundred thousand inhabitants","2,685.07",""
"2017","England and Wales","Theft of a motorized land vehicle","Per hundred thousand inhabitants","191.25",""
"2017","England and Wales","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","44.43",""
"2017","Scotland","Intentional homicide","Per hundred thousand inhabitants","1.09",""
"2017","Scotland","Attempted intentional homicide","Per hundred thousand inhabitants","4.52",""
"2017","Scotland","Assault","Per hundred thousand inhabitants","72.84",""
"2017","Scotland","Kidnapping","Per hundred thousand inhabitants","4.30",""
"2017","Scotland","Sexual violence","Per hundred thousand inhabitants","214.75",""
"2017","Scotland","Rape","Per hundred thousand inhabitants","39.45",""
"2017","Scotland","Sexual assault","Per hundred thousand inhabitants","91.33",""
"2017","Scotland","Robbery","Per hundred thousand inhabitants","28.74",""
"2017","Scotland","Burglary","Per hundred thousand inhabitants","279.42",""
"2017","Scotland","Burglary of private residential premises","Per hundred thousand inhabitants","201.17",""
"2017","Scotland","Theft","Per hundred thousand inhabitants","1,598.29",""
"2017","Scotland","Theft of a motorized land vehicle","Per hundred thousand inhabitants","92.78",""
"2017","Scotland","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","596.43",""
"2017","Northern Ireland (UK)","Intentional homicide","Per hundred thousand inhabitants","1.29",""
"2017","Northern Ireland (UK)","Attempted intentional homicide","Per hundred thousand inhabitants","5.30",""
"2017","Northern Ireland (UK)","Assault","Per hundred thousand inhabitants","56.41",""
"2017","Northern Ireland (UK)","Kidnapping","Per hundred thousand inhabitants","3.59",""
"2017","Northern Ireland (UK)","Sexual violence","Per hundred thousand inhabitants","179.95",""
"2017","Northern Ireland (UK)","Rape","Per hundred thousand inhabitants","51.05",""
"2017","Northern Ireland (UK)","Sexual assault","Per hundred thousand inhabitants","75.91",""
"2017","Northern Ireland (UK)","Robbery","Per hundred thousand inhabitants","30.38",""
"2017","Northern Ireland (UK)","Burglary","Per hundred thousand inhabitants","365.52",""
"2017","Northern Ireland (UK)","Burglary of private residential premises","Per hundred thousand inhabitants",":",""
"2017","Northern Ireland (UK)","Theft","Per hundred thousand inhabitants","1,254.61",""
"2017","Northern Ireland (UK)","Theft of a motorized land vehicle","Per hundred thousand inhabitants","75.59",""
"2017","Northern Ireland (UK)","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","336.11",""
"2017","Iceland","Intentional homicide","Per hundred thousand inhabitants","0.89",""
"2017","Iceland","Attempted intentional homicide","Per hundred thousand inhabitants","2.36",""
"2017","Iceland","Assault","Per hundred thousand inhabitants","30.44",""
